sample_index,latitude,longitude,cluster_label
1911865,24.03156,107.06223,0
1912125,46.37589,122.01501,0
1912391,46.724506,122.94588,0
1913045,20.994545,107.494255,0
1913886,19.009777,128.10236,0
1914868,29.657433,132.81696,0
1915448,30.951082,133.60605,0
1915454,30.823719,133.88425,0
1915840,31.324486,134.64647,0
1917236,50.741386,125.85021,0
1917618,46.030525,131.92535,0
1918285,22.177086,114.40837,0
1919454,49.500843,134.38184,0
1919578,50.118225,134.50255,0
1920223,35.673687,124.380875,0
1920373,35.880623,125.59199,0
1924172,27.907215,121.63842,0
1924176,27.59095,121.01232,0
1926631,22.204748,109.42321,0
1926870,21.744549,109.9079,0
1927391,19.17394,130.92528,0
1929199,40.85891,113.54953,0
1930742,24.23425,124.61465,0
1931594,38.692257,134.47266,0
1932094,51.560997,125.557175,0
1932278,52.272358,125.78401,0
1932876,52.814735,134.04753,0
1932939,52.848312,134.51459,0
1933631,28.718803,131.53474,0
1934819,25.844862,112.53304,0
1934938,26.966951,113.23175,0
1935320,48.59232,129.54904,0
1936627,38.116592,134.55133,0
1937272,38.08998,111.210304,0
1938893,22.322918,105.03757,0
1939478,25.30529,105.34229,0
1939658,32.75498,109.495384,0
1941875,45.583164,120.43707,0
1942626,21.576014,126.90766,0
1943226,51.76653,112.0476,0
1944104,48.892353,126.165596,0
1947229,17.097174,119.19318,0
1949509,18.394156,105.08701,0
1949868,30.785986,110.43898,0
1950613,53.432964,132.65361,0
1952405,52.088345,113.95023,0
1953939,33.766422,129.73581,0
1954674,32.19846,130.50899,0
1955278,15.973175,112.40436,0
1955802,18.85816,113.7339,0
1956266,51.231396,116.55962,0
1956627,49.65076,118.449684,0
1958348,16.192228,121.192924,0
1959032,39.311573,110.47089,0
1959098,40.788277,112.47677,0
1959464,35.983498,116.55687,0
1960880,46.828976,115.89876,0
1961675,16.638968,106.707016,0
1963129,21.957603,134.9969,0
1963344,53.725925,111.29892,0
1963955,29.39205,114.17915,0
1964929,24.865995,117.07881,0
1965867,53.086563,113.501976,0
1966145,40.371956,108.060135,0
1970800,41.676838,117.62209,0
1971155,46.414177,121.15453,0
1971503,31.53339,109.796936,0
1971566,31.127613,109.200195,0
1973194,32.88664,131.74692,0
1974923,50.195778,112.13302,0
1979878,15.019903,118.920815,0
1980686,24.01597,123.61535,0
1980768,34.477726,128.96167,0
1983737,43.026432,121.058784,0
1984761,41.97425,129.06578,0
1984860,37.56696,132.46472,0
1985087,53.645813,119.04449,0
1985327,27.535954,113.38389,0
1986346,42.66143,129.23029,0
1987479,45.36166,131.02818,0
1988051,48.192165,133.8861,0
1988239,51.17108,127.36347,0
1988460,49.771442,129.05219,0
1989248,45.033707,134.157,0
1989965,51.41524,117.004,0
1995691,20.300823,111.51126,0
1996079,26.794147,127.65124,0
1998734,16.73206,116.20411,0
1999755,15.314605,107.03155,0
1999762,15.356214,107.216515,0
2001021,52.08903,127.99221,0
2002076,51.395775,105.04321,0
2002168,51.322258,105.5326,0
2004216,18.435877,110.78127,0
2005794,49.516785,133.14133,0
2006241,46.805496,118.48809,0
2006542,37.585506,126.46979,0
2006643,37.41941,126.8602,0
2008392,16.94059,114.895256,0
2008857,40.855125,132.72658,0
2009688,22.055016,120.962234,0
2009827,19.2592,122.689415,0
2010978,15.374719,124.10068,0
2011578,36.32746,122.51631,0
2012580,19.374655,118.8996,0
2013026,20.22513,120.06958,0
2013508,22.045155,120.18445,0
2014890,21.238539,107.50654,0
2015078,53.095078,108.518,0
2015142,15.272127,125.624405,0
2016876,21.249983,127.27153,0
2020221,23.94636,114.82143,0
2021051,27.112926,116.58992,0
2021345,50.29513,134.94656,0
2023519,21.562553,108.48454,0
2025247,25.660206,109.236534,0
2028167,17.08428,134.74373,0
2028536,16.732143,129.27257,0
2031289,42.259895,127.79121,0
2036621,53.438915,129.02039,0
2037071,50.64339,116.91834,0
2042743,30.47849,130.477,0
2043348,39.677277,126.0435,0
2044110,33.571194,130.27065,0
2046836,38.119705,112.14007,0
2047324,25.470032,119.4433,0
2048691,27.936186,122.957275,0
2048702,27.925747,123.178566,0
2051585,33.730278,118.01513,0
2053348,42.760105,123.87327,0
2053709,43.482807,124.05536,0
2055632,23.294603,105.97742,0
2056340,48.98427,118.57418,0
2056412,49.39058,119.880936,0
2057595,21.067057,105.112045,0
2058233,23.282722,107.02016,0
2062637,24.65188,130.79677,0
2062920,29.332115,119.86284,0
2062979,28.480347,120.50782,0
2067474,17.299263,121.03652,0
2068854,32.6138,128.54797,0
2069923,18.399323,111.13268,0
2070220,15.530895,111.73011,0
2071417,38.251255,109.23667,0
2072476,25.67722,130.87273,0
2072565,20.440226,132.83658,0
2073570,38.236813,118.67467,0
2073883,38.98606,118.56175,0
2074144,49.276054,129.08324,0
2075050,43.36108,129.96394,0
2075617,53.396717,120.42434,0
2076648,36.733643,109.77415,0
2076688,36.771675,110.07385,0
2077194,25.113071,116.18226,0
2077650,22.019667,118.18545,0
2077757,21.79189,118.668785,0
2079053,47.02369,126.97245,0
2080402,51.403748,107.98414,0
2081445,52.41591,118.29402,0
2082045,34.7478,109.000885,0
2082083,34.889786,109.028915,0
2082466,35.92474,109.95858,0
2082805,37.53401,111.5181,0
2082824,37.6971,111.3065,0
2083068,51.786545,125.37027,0
2083175,18.185627,105.1392,0
2083612,16.600657,105.43098,0
2083787,15.725273,105.55763,0
2084548,53.556347,134.23991,0
2085077,52.014282,134.39377,0
2085681,18.968391,127.42566,0
2088388,20.744589,121.576294,0
2090054,23.145563,111.935974,0
2090516,33.31908,116.950966,0
2091943,26.605436,127.03525,0
2093574,15.73764,117.33208,0
2097119,49.029995,134.03563,0
2097839,23.521442,118.49809,0
2098139,25.801264,119.373566,0
2098373,26.667936,119.434616,0
2100619,38.864113,115.68933,0
2100942,49.719406,126.32378,0
2101315,30.713346,110.326744,0
2103509,43.87295,124.61197,0
2103663,43.343826,124.39747,0
2105585,47.260513,131.39796,0
2105952,43.684837,112.751945,0
2107135,17.852064,119.83023,0
2107928,33.915455,105.50298,0
2108957,36.211266,107.019775,0
2109163,41.064774,110.937836,0
2111172,52.714478,129.35541,0
2113729,53.907032,118.74367,0
2114781,46.4632,131.63327,0
2114832,50.765377,127.42709,0
2116227,51.851673,110.61242,0
2116505,21.375154,133.93796,0
2116725,50.06611,105.26662,0
2116778,49.76086,105.55053,0
2116958,47.216187,108.95464,0
2117630,25.101007,108.57675,0
2119592,22.402721,110.67664,0
2123655,23.386656,127.51721,0
2124631,25.565203,111.593925,0
2126282,47.125553,119.36655,0
2126513,41.35939,125.27019,0
2127165,40.390415,113.53628,0
2130431,15.395075,133.40283,0
2131720,40.925934,118.706894,0
2132539,41.193398,126.92126,0
2135559,40.479362,126.40544,0
2136581,19.844147,131.23387,0
2139204,28.110136,126.37737,0
2139363,37.562714,132.57713,0
2141299,37.963917,127.703354,0
2144694,50.78172,107.07314,0
2146444,46.00878,105.670746,0
2147225,49.729374,111.30786,0
2147252,34.543716,131.43616,0
2147655,30.888474,125.03948,0
2147785,31.419622,125.52511,0
2149103,31.474222,110.87168,0
2150114,51.721348,129.25928,0
2150722,23.717371,106.63212,0
2151355,40.32873,111.48398,0
2152352,49.050316,128.22502,0
2152376,48.894733,128.0546,0
2153815,29.697538,112.126595,0
2155161,29.88382,128.65155,0
2156680,28.86103,107.40055,0
2156786,28.854977,108.09508,0
2157472,26.990238,108.53085,0
2157847,16.786005,113.83926,0
2158755,27.224487,132.3436,0
2160195,35.019276,109.361465,0
2160890,21.948572,116.1628,0
2162395,20.1119,128.90154,0
2163827,16.108023,128.66025,0
2166040,46.83442,124.440025,0
2166432,47.821167,125.43023,0
2167855,33.24165,108.205696,0
2169154,17.682201,116.012924,0
2170287,34.890366,131.5107,0
2170739,37.772575,125.45952,0
2171199,18.831676,134.63545,0
2171622,18.899904,112.32146,0
2171862,20.45111,108.39865,0
2172259,16.831314,130.97409,0
2172472,25.18099,116.70824,0
2173951,52.914726,105.54549,0
2173985,53.277657,105.16274,0
2174120,53.322792,106.41572,0
2174196,53.944485,106.34301,0
2174950,53.516582,111.22606,0
2176734,33.855377,110.505455,0
2177182,33.36669,107.073166,0
2177864,31.767252,107.43052,0
2178538,28.412632,109.39612,0
2179100,47.514217,129.72725,0
2179113,46.721893,129.14648,0
2184020,20.84943,106.9919,0
2184275,15.464296,134.34727,0
2188885,16.949757,111.252396,0
2189514,15.473817,111.68991,0
2190317,40.575706,112.37197,0
2192550,21.495605,122.57312,0
2193089,24.976013,124.48841,0
2193763,26.71063,124.60292,0
2194148,27.716734,125.01432,0
2194518,19.69844,130.38536,0
2194623,23.734095,132.89827,0
2194635,23.960005,132.62837,0
2195138,16.09294,105.55209,0
2195163,16.036364,105.78206,0
2195744,17.425352,106.292534,0
2195940,18.051933,106.21324,0
2196372,20.400644,107.860725,0
2196408,43.055435,120.96461,0
2197329,22.371237,124.9185,0
2197866,30.380907,128.82507,0
2198529,48.715862,112.86961,0
2199480,48.715446,119.909904,0
2203902,15.203238,134.2042,0
2205183,50.96079,130.71765,0
2206612,33.52059,130.79715,0
2206712,32.77974,131.0673,0
2206765,53.265717,130.82385,0
2206932,20.188421,126.152374,0
2207424,25.80092,105.98273,0
2208802,37.845154,111.77925,0
2209710,25.55419,116.63478,0
2209809,25.540977,117.03187,0
2211462,19.418116,107.941025,0
2211569,23.178675,109.9613,0
2215110,43.13274,117.74064,0
2215739,28.362545,127.13212,0
2222884,34.51287,131.7379,0
2223044,35.036415,131.3267,0
2224308,36.806713,133.1692,0
2225208,38.643753,133.90125,0
2225974,21.122942,119.43347,0
2226012,20.999382,119.59729,0
2226445,21.285517,108.8598,0
2226950,35.33011,134.03667,0
2227061,19.000061,116.56472,0
2227633,16.23466,130.32907,0
2228859,46.326454,127.409676,0
2230155,44.44584,130.6864,0
2233317,28.953682,111.84695,0
2234327,36.338287,115.03323,0
2234994,30.24552,119.32989,0
2235413,29.270945,119.179405,0
2235820,28.852448,120.10771,0
2237611,33.56016,128.27408,0
2237674,33.533817,128.62787,0
2238757,36.493515,131.38596,0
2239280,37.63026,131.73116,0
2240188,40.663685,134.3739,0
2241635,26.767698,127.0464,0
2242912,28.914572,129.04471,0
2243814,30.723059,129.31337,0
2244039,30.91259,129.94998,0
2245949,27.562397,130.97906,0
2246884,18.072836,112.64111,0
2248658,48.98852,131.489,0
2249134,19.473312,128.99297,0
2250543,30.811743,108.7131,0
2251170,26.2944,111.81563,0
2253137,46.043076,128.93271,0
2253482,27.210917,119.341,0
2254024,30.189758,125.75598,0
2256129,28.857079,119.50389,0
2257169,36.55808,131.16583,0
2257360,36.388737,131.67041,0
2257962,44.51112,115.78152,0
2258967,37.866703,121.99742,0
2258999,37.992332,122.37312,0
2259409,37.181377,122.614235,0
2259880,33.782272,125.046425,0
2259921,33.5637,125.12054,0
2261126,28.581654,126.971924,0
2264483,34.035892,107.63865,0
2265169,37.72887,123.35279,0
2265283,39.21718,124.969826,0
2266359,41.57954,126.898735,0
2269721,53.9664,113.9053,3
2270390,38.636417,133.23178,3
2271269,36.88592,131.69395,2
2271516,36.64237,131.73006,3
2272321,36.80463,133.86736,1
2272641,35.694595,132.32712,1
2275344,51.05786,129.62701,3
2275814,20.056904,113.02692,2
2277124,30.70964,115.65074,1
2277361,48.97474,128.24786,3
2278016,26.993378,130.70544,0
2279381,50.736965,116.71591,1
2279859,51.107307,117.10267,3
2279933,51.47885,116.60613,3
2280639,37.546684,109.96487,3
2282555,48.112934,124.77418,3
2283499,25.009619,110.30814,0
2283862,44.66693,117.85207,3
2285333,44.966057,121.14885,2
2285337,44.84919,120.935936,3
2285824,44.706264,122.19785,1
2286092,44.674023,122.85096,1
2287040,33.44317,130.4825,1
2287452,31.402672,130.92365,3
2287589,31.102732,131.03984,3
2288442,17.634819,123.688484,3
2290861,26.925682,134.70912,0
2291274,17.03606,133.34518,3
2291651,42.49269,133.01205,3
2293050,26.390543,113.597336,1
2293983,30.95364,133.96075,3
2294264,29.364475,134.45515,3
2294755,25.180489,116.34605,1
2296097,19.784931,105.159485,3
2298956,32.04869,113.01394,1
2299287,15.156696,105.365456,3
2299467,38.08348,117.8573,0
2301910,20.922586,127.51444,0
2302391,32.60318,112.22811,0
2302762,31.355137,113.225204,0
2304503,30.057335,110.89523,0
2305552,31.765448,108.40884,0
2306661,52.494713,126.9076,0
2307683,34.18144,129.98042,0
2308027,32.664474,129.87361,0
2308747,26.275105,118.67458,0
2309187,25.283085,121.800316,0
2309719,27.921139,123.616844,0
2310754,26.328821,113.94019,0
2310755,26.35092,113.89629,0
2312685,22.479721,106.47524,0
2313775,27.316654,127.07354,0
2315347,20.886723,115.37454,0
2316643,42.08932,112.56337,0
2317558,40.97036,120.42761,0
2317566,41.220524,120.93617,0
2317751,18.949322,107.0618,0
2318211,26.8797,110.32063,0
2318269,27.757391,110.89648,0
2319135,44.120167,132.91035,0
2320372,29.084438,120.10592,0
2321402,43.762215,128.8402,0
2321893,25.66051,125.721664,0
2322297,48.44455,133.59225,0
2322506,47.565155,133.46095,0
2322745,47.54022,134.84499,0
2323178,15.013003,116.52161,0
2324112,42.294647,132.66576,0
2324284,42.2545,133.50533,0
2325991,52.379265,109.40193,0
2329105,37.517883,115.61551,0
2329563,33.389812,109.39212,0
2330048,43.224888,128.50705,0
2330414,48.82786,128.70976,0
2330701,32.48882,105.66333,0
2331243,46.2311,116.95731,0
2334042,36.328182,116.676,0
2337654,39.40209,122.64033,1
2338104,38.828423,122.459274,1
2338492,38.817127,123.350044,1
2340667,29.560982,105.33956,3
2340800,29.247913,105.22475,3
2340825,29.367859,105.563354,1
2341676,21.612064,109.04824,2
2342245,28.67786,105.2426,1
2343256,26.454548,107.49021,3
2345863,30.728273,111.71687,1
2349153,30.33768,119.65553,1
2349242,30.19807,120.4183,3
2349418,30.162697,121.03804,1
2349974,30.330627,122.15733,1
2350079,31.48217,120.10731,3
2350667,31.664324,121.38122,1
2351750,32.713127,122.91623,1
2352165,50.478912,106.88477,1
2352606,31.717205,121.521515,3
2353792,21.45442,126.610794,3
2354485,47.21569,132.3871,1
2355086,46.346546,132.55626,2
2355666,30.853527,128.8407,3
2356148,30.83162,130.30713,1
2357376,35.964417,133.43062,3
2359062,32.41197,106.46076,3
2359519,28.90031,108.62272,3
2361157,24.004234,110.07784,3
2361236,24.084742,110.459595,2
2361570,25.52184,111.78189,2
2361731,29.05782,114.39327,3
2362435,50.59095,113.69615,1
2362827,49.876884,113.48985,1
2364114,15.505111,131.8936,2
2364238,17.306185,132.26588,2
2364421,17.894766,132.90436,2
2365955,53.472004,113.008965,3
2365973,53.56862,112.950096,1
2366846,50.656143,116.53084,3
2367752,53.535995,121.812355,3
2368068,53.698082,123.19941,1
2369562,53.992325,116.30411,3
2369612,53.93641,116.72643,1
2370413,53.21514,119.4624,1
2370998,51.999874,119.39785,3
2371041,51.934624,119.3915,1
2373179,53.92691,125.11501,1
2373620,22.012156,105.59195,1
2374983,36.528576,118.884705,2
2377937,37.51791,111.849464,2
2378606,46.032776,119.856125,3
2378891,47.413162,121.46028,2
2379825,51.554333,127.896,1
2379874,51.748684,127.87255,3
2379960,51.518093,128.67357,3
2381384,34.384922,132.82675,3
2382576,43.33029,123.51389,1
2384335,18.675095,110.09684,3
2384625,33.432373,119.98662,3
2387549,18.241785,134.52975,3
2388057,45.993275,114.72677,3
2389300,50.661743,123.783875,3
2390299,18.54917,119.53067,2
2391674,34.89005,127.25157,1
2395061,32.189533,125.69707,1
2396210,18.838945,132.66394,3
2396520,17.573896,133.11908,1
2397541,16.157038,133.89214,3
2399166,17.08861,126.59913,2
2399677,18.623402,128.72833,2
2403586,33.20754,109.08512,3
2406186,30.327238,119.72276,3
2406450,28.867785,119.52954,1
2407495,16.369633,125.80451,3
2409776,31.416744,118.61889,2
2411271,52.46058,112.356026,3
2414915,16.846498,114.2891,3
2414920,17.122305,114.94128,2
2415284,17.370943,121.05855,2
2415936,26.499414,127.040855,1
2418551,17.292694,109.88231,2
2418563,18.504484,108.59734,3
2418849,19.203608,109.12613,1
2421608,23.03881,112.62917,3
2423520,51.07744,122.734055,3
2424809,19.037138,133.26825,2
2425966,16.476875,125.07315,3
2426895,19.246262,128.07285,3
2436195,29.890898,109.81301,1
2437525,35.427464,106.86282,1
2438791,34.26944,107.2417,1
2439380,33.8756,107.99099,1
2440277,25.560352,111.95886,1
2441255,24.336222,112.129105,1
2446086,33.797523,132.67204,3
2447808,53.85603,110.316765,1
2448832,52.225285,124.99037,2
2449435,49.5211,126.70916,1
2452367,36.18361,113.741714,3
2452854,36.586723,115.63532,1
2453026,35.822407,114.46163,1
2453168,35.830368,114.78138,1
2453395,36.081852,115.77334,2
2453446,35.99254,115.70191,1
2454020,33.166267,117.68581,1
2456037,18.59534,123.244194,2
2456376,18.429132,124.02816,2
2459872,37.397007,132.09674,1
2460366,36.37348,131.94731,1
2460751,35.791748,131.63106,1
2462443,18.291203,119.4201,2
2462786,24.025824,123.54073,3
2465276,25.129185,129.77289,3
2467331,22.514166,130.07109,2
2468094,22.286442,131.3365,1
2468273,21.930784,131.02412,2
2468389,22.19767,131.86102,1
2468894,20.619106,131.09985,1
2468945,20.87007,132.21649,2
2469064,20.149933,132.07684,2
2469501,18.19827,132.05661,3
2469655,15.41363,133.78255,3
2469872,21.600618,107.346085,3
2472970,24.403921,132.41397,3
2473418,26.843935,132.9501,1
2474961,28.66815,133.86685,1
2475382,29.395256,133.80067,1
2477193,16.33526,119.44923,1
2477226,16.08659,119.04777,1
2478664,20.181763,125.888664,3
2482438,22.089897,123.8786,2
2483789,48.585255,120.35377,2
2484340,53.346703,124.30857,3
2484984,21.76916,110.50402,2
2486077,43.513206,120.914474,3
2488198,36.916897,118.55641,1
2488677,37.85419,120.12111,3
2490865,21.637062,131.68962,3
2492889,20.263447,119.57544,3
2493086,19.789547,119.42477,3
2493089,19.72537,119.29383,3
2495244,15.505282,114.23764,2
2495503,16.104872,114.65326,1
2495741,16.054213,115.653,2
2497200,17.969952,116.191536,1
2498362,18.6967,117.187294,1
2498827,19.551397,116.38036,1
2499014,19.892155,116.04319,1
2499423,19.754248,117.462776,1
2500073,21.395853,117.75615,2
2501334,39.726643,127.19226,3
2502280,48.48384,122.80761,3
2502436,48.481438,123.515915,2
2504299,50.577633,130.55235,3
2506343,28.954037,128.92009,3
2506893,28.44733,131.21922,1
2507309,29.10576,131.52989,1
2513113,25.908146,124.36563,3
2514234,25.4792,126.338936,1
2514821,48.691578,119.15134,2
2517860,26.815054,134.40741,3
2518919,17.748419,110.230736,1
2520126,48.877167,129.6279,3
2520953,49.044636,132.3218,3
2521009,49.814537,131.08696,1
2522308,18.273764,113.30717,1
2522929,16.674505,114.71541,3
2525064,20.416462,134.03764,3
2527112,21.861599,121.45298,1
2528038,19.856705,122.7544,1
2529701,50.026787,119.79304,3
2529769,51.37529,119.08069,3
2531838,15.52699,118.19045,2
2532434,17.469852,119.09978,1
2533562,22.12437,120.46289,1
2533652,22.362637,120.14997,1
2533806,22.34707,120.51602,1
2535496,25.518297,122.682076,3
2536362,31.991728,110.63493,3
2536517,31.57213,111.322586,3
2538938,33.904842,111.144585,1
2539100,33.818443,111.77838,3
2541283,40.517635,115.76099,2
2541472,41.57158,119.38038,3
2542331,49.37173,127.71306,3
2543236,20.53389,118.966515,1
2544274,26.026709,122.86558,1
2544298,25.772312,122.46513,1
2544661,16.689377,126.168846,1
2545161,16.136227,126.35868,1
2545206,16.201662,126.68911,3
2547829,34.097996,121.27847,1
2550536,44.981457,130.9966,3
2552353,22.34868,121.96877,1
2554879,25.175634,105.83164,1
2555391,38.04226,107.04303,2
2556364,31.449474,125.92507,1
2557321,31.558743,128.5632,1
2557413,30.491083,126.563324,2
2560148,44.489273,130.94218,2
2560310,45.929863,132.38495,3
2563891,17.58793,127.63346,3
2564084,16.51685,126.3379,1
2564178,16.454914,126.62719,1
2564427,16.245562,127.02697,1
2564440,16.493689,127.58157,1
2565459,53.25092,107.71993,3
2566906,50.71286,110.32619,1
2566908,50.777283,110.43731,1
2568274,26.292988,131.8683,1
2568353,24.844831,130.57779,3
2570266,52.71598,112.09311,3
2571540,18.750944,108.19824,3
2572560,21.71733,110.3032,2
2572804,23.055458,108.52151,3
2574130,16.46773,113.08416,1
2574393,15.987874,113.66408,1
2574744,15.89623,129.03047,1
2575130,18.973707,131.77583,3
2576088,53.300365,121.81852,3
2578112,30.92888,122.28461,3
2579346,30.668861,114.932655,2
2580260,19.31177,120.92666,1
2580564,18.749422,120.52835,1
2580732,18.330812,120.248116,1
2581105,17.98951,121.02375,3
2582668,25.810888,115.50857,1
2584508,17.80732,106.389824,1
2586362,34.57878,121.00666,3
2586619,33.6102,119.93002,1
2586937,33.377586,120.39563,3
2586944,33.53766,120.728714,2
2590062,35.37631,105.924706,2
2591237,22.265627,111.56721,3
2593076,26.645523,119.471565,2
2595463,53.18069,117.36803,3
2595779,53.069767,118.701385,3
2597329,38.673485,132.62471,1
2597737,15.329838,132.5511,2
2599204,50.422623,123.54695,1
2599225,49.99653,122.87867,1
2599857,49.44602,123.766655,1
2600384,49.61664,126.59826,2
2602280,23.057217,112.51272,3
2603038,26.11744,105.32484,3
2604106,19.147297,127.42381,2
2604620,15.368586,117.905624,1
2606022,40.51741,119.263,3
2606360,50.108475,132.698,3
2607784,24.671558,107.04826,3
2608264,35.60097,114.312195,2
2609408,53.758656,108.69437,1
2609904,34.23705,109.80064,2
2612788,49.855732,109.71977,3
2616031,21.49827,123.37415,2
2616511,16.798006,105.66842,3
2617520,48.613087,112.404366,1
2617656,48.26271,112.08757,1
2617703,48.19659,112.07311,1
2618056,48.107292,112.73221,1
2619467,21.786896,107.981125,2
2624425,20.766788,106.93814,2
2625851,52.33353,131.44666,3
2626729,33.70473,110.98454,3
2627119,29.133877,115.04304,2
2627292,27.144466,116.031525,2
2627448,17.652096,120.566444,3
2628572,28.117186,133.81052,1
2628858,28.3567,134.34253,2
2629804,47.282898,133.46658,1
2631201,34.558,108.30699,3
2631250,34.172,109.25765,1
2632694,46.61872,118.57969,3
2633671,50.746006,122.34737,3
2634212,18.568352,124.56407,3
2634889,32.17256,131.36145,3
2636513,44.826275,116.713615,2
2636533,44.85248,116.97118,3
2639124,28.348017,122.20201,3
2639209,28.381624,122.78815,2
2639287,28.147419,123.03444,3
2643194,29.876165,130.6686,3
2644760,23.64985,125.73943,2
2645249,24.03268,125.9812,2
2646275,25.238817,126.39761,1
2647150,25.630625,127.825645,1
2648446,29.262241,130.81544,3
2648602,31.100077,132.14407,3
2648889,36.087246,134.65108,3
2649259,37.43466,134.4853,3
2649998,53.630585,115.16585,2
2650433,20.32507,123.496666,3
2651788,29.726166,115.38511,1
2652032,29.696838,115.948975,1
2652306,25.607004,117.59085,3
2652491,17.98781,122.71401,1
2653522,28.701008,108.13805,2
2653872,30.289871,114.81758,1
2653981,30.811274,114.5015,1
2656120,33.605164,118.62712,2
2656538,43.711563,124.101974,2
2660475,44.332546,110.49599,1
2662354,48.221375,110.208115,1
2662371,48.705517,111.13694,2
2666232,28.542784,125.21564,1
2667116,27.7498,125.76677,1
2670974,33.306377,126.4442,1
2672842,32.109116,105.06102,3
2672994,37.330482,107.66755,1
2675334,26.505299,112.14217,3
2675398,26.385935,112.315575,3
2676296,23.541767,113.152336,1
2676600,16.20581,116.08648,3
2677581,40.223175,124.09791,1
2679651,41.7479,116.41122,3
2680088,42.791378,118.01893,1
2681622,45.617702,120.24444,1
2682283,53.7323,113.4754,1
2686904,45.4221,124.06524,3
2687246,34.001976,132.51791,3
2690227,37.59615,112.81119,2
2690940,31.027287,119.59811,2
2690992,30.563206,119.6733,2
2691581,52.364056,132.07411,1
2691846,53.3437,127.28282,3
2691885,53.60431,127.89676,1
2693125,51.78576,113.53362,1
2694160,52.99983,121.38769,1
2695713,51.9852,124.4985,3
2696808,50.64538,125.13743,1
2698247,49.651836,127.03538,3
2699230,47.83161,127.76003,1
2699283,47.4569,127.38941,1
2701356,16.069254,105.70602,2
2703226,53.267345,109.21888,3
2704735,24.507784,129.75612,3
2706148,23.54744,131.76804,1
2706152,23.628128,131.95287,1
2706747,22.720629,131.57,1
2708406,40.80817,127.78221,3
2709984,39.756367,131.0986,1
2710662,50.403736,110.51655,1
2711314,48.924614,114.56835,1
2711520,47.6266,115.07638,2
2714056,24.257282,132.96208,3
2715026,20.245264,133.02333,1
2715344,19.615622,133.90019,1
2715407,19.824265,134.81033,3
2715721,18.364107,134.93483,3
2715852,41.342495,106.378044,3
2716828,38.263344,108.41599,1
2716987,37.89743,108.073814,1
2718600,36.731354,109.41617,1
2718992,35.840893,108.72817,1
2719107,35.701065,108.758606,3
2720804,26.688768,119.164825,3
2721241,27.5431,119.28265,1
2721978,29.803682,119.65535,3
2723240,39.30468,126.59641,1
2724620,43.199024,111.83122,3
2724929,39.473976,113.63698,3
2725177,39.71809,115.92235,1
2725378,29.037739,120.8474,2
2728960,31.704496,105.52412,2
2730347,51.71452,122.58984,2
2730524,51.305016,123.80145,1
2731294,51.77947,126.167534,3
2732996,23.53057,124.89786,2
2733246,28.756416,108.88254,3
2733793,20.216246,111.95761,2
2734427,15.473832,128.06631,2
2734645,18.162256,129.27917,2
2737103,53.086903,134.40186,1
2737180,15.206294,131.47328,3
2737230,16.272818,131.62714,3
2737649,53.020752,116.72004,3
2737889,52.285366,117.76185,1
2737990,52.191383,118.53277,1
2739637,51.047523,112.58627,1
2739695,50.57845,112.16203,1
2743391,17.674637,117.26544,3
2745330,40.341465,110.11214,3
2746296,30.03143,114.75334,2
2749532,15.404045,121.71769,1
2749655,22.238764,109.10123,1
2752853,21.474724,113.09341,1
2755614,40.98007,124.24625,3
2755860,15.168692,124.010376,3
2756180,18.09361,126.25625,3
2758024,37.626724,112.23369,2
2759120,18.432343,122.78207,2
2759877,47.40136,107.22261,3
2761936,17.217161,111.24524,2
2763201,21.537243,111.9145,1
2764783,43.641716,127.41399,3
2765260,15.603408,117.284805,1
2765485,15.089135,119.22171,3
2766764,18.48021,119.01625,3
2766843,18.516489,119.24234,1
2767504,20.262249,120.7597,3
2775193,40.715046,118.63634,1
2775236,40.53482,118.492134,3
2778697,15.363326,132.96094,1
2781159,45.51105,122.70361,3
2781174,45.5623,122.91566,3
2781281,45.907124,123.10477,3
2783269,50.897472,118.14097,3
2784906,18.932932,114.44731,1
2785974,49.6069,133.28268,3
2786202,50.25068,134.52528,1
2786722,20.0315,115.641945,2
2788029,17.27177,117.0237,1
2788178,17.335575,117.79054,1
2788543,16.97532,118.512726,1
2791043,53.137077,114.85219,1
2791422,47.437874,122.145256,3
2792487,15.080207,120.58635,3
2792614,15.265,120.8156,3
2793223,15.569901,122.02083,3
2797103,37.76719,112.96945,3
2798482,16.09534,133.45035,1
2802257,20.917856,122.55799,3
2803696,17.470491,120.295784,2
2804165,18.429033,120.67639,2
2804466,19.665915,120.24548,1
2804561,19.52765,121.18219,2
2805227,23.05472,121.248665,1
2806179,35.86656,128.37698,3
2806262,35.595837,129.28052,3
2806327,36.300037,129.31047,3
2806786,43.218758,134.21806,1
2807607,20.949528,109.05833,3
2808046,53.463737,105.96973,1
2808790,52.223522,106.291466,1
2810175,20.623093,131.80742,1
2810957,19.726713,132.21738,1
2815071,22.26263,106.18949,1
2815977,44.035572,122.61327,3
2816041,44.820766,122.79952,1
2816216,45.270485,123.50553,3
2817174,18.279268,128.15125,2
2818157,19.562017,128.5751,1
2818765,20.04076,129.36543,1
2820394,21.940863,129.41203,1
2822367,21.249771,117.108955,2
2822981,18.76481,118.34334,3
2823252,18.17624,118.06928,1
2824131,48.252342,109.66974,1
2824303,49.053432,109.508934,3
2827149,25.08753,116.91445,1
2827818,26.320675,118.11384,1
2827827,26.903252,116.96197,2
