sample_index,latitude,longitude,cluster_label
3142672,30.08348,110.450035,3
3142791,30.340527,110.6543,1
3142890,30.916077,110.159515,3
3142922,30.440514,111.297455,1
3142961,30.75562,110.951904,1
3143022,31.342999,110.09621,3
3143032,30.739868,111.41268,1
3143045,30.93216,111.11338,1
3143176,31.082808,111.436676,1
3143214,31.292347,111.20589,1
3143237,31.331963,111.22911,1
3143271,31.47551,111.136795,1
3143444,46.824657,122.91031,3
3143451,46.904984,123.07648,3
3143453,46.92185,123.258766,3
3143527,50.281322,125.28674,2
3143552,49.602592,128.56436,2
3143696,50.429787,128.67314,1
3143702,50.5259,128.60844,1
3143827,50.499176,129.87872,3
3143829,51.084126,128.97998,1
3143992,52.4045,127.705055,3
3144114,51.6808,129.81583,1
3144167,51.715366,129.9648,3
3144188,51.934723,129.68372,1
3144227,52.492416,128.8763,1
3144341,52.607742,129.7555,2
3144558,50.48208,114.973236,3
3144614,50.63388,115.83989,1
3144814,48.759094,117.19091,2
3144862,48.529873,116.99562,1
3144971,48.610867,118.45581,1
3145037,47.777714,117.70595,3
3145158,47.580116,118.67396,1
3145183,47.571453,118.86138,1
3145246,47.24676,118.69229,1
3145302,47.01243,118.68209,3
3145441,46.86189,119.12323,3
3145550,46.623745,119.20578,1
3145573,46.557312,119.18853,3
3145863,45.962116,119.74222,3
3146120,34.497276,129.42366,3
3146493,31.152306,132.48022,2
3146650,26.266651,134.90771,1
3146730,52.02659,105.60252,3
3146870,52.719273,106.49814,3
3147166,19.600798,113.722084,3
3147224,20.140114,114.592575,3
3147392,21.196705,115.088524,3
3147417,21.379229,115.228645,3
3147451,21.24556,115.82262,2
3147520,24.974182,117.11002,3
3147579,26.81094,117.45298,3
3147650,27.59759,117.365234,3
3147712,27.7059,118.32262,3
3147758,28.709782,117.317444,2
3147772,28.221712,118.71837,3
3147844,28.685818,119.32628,3
3147913,34.23906,121.93314,3
3148325,52.60381,113.267876,3
3148470,42.652256,125.70986,1
3148605,35.080883,133.0651,3
3148661,34.613987,132.46326,3
3148811,32.871212,132.19356,1
3148886,33.161804,133.06905,2
3148918,33.027523,132.90732,3
3148959,33.506256,134.04208,3
3149057,32.381027,132.24184,3
3149209,31.98986,132.48499,1
3149220,32.430386,133.4562,1
3149221,32.406708,133.40976,3
3149310,31.583597,132.79897,2
3149369,31.435043,134.22992,3
3149498,49.656296,109.511215,3
3149613,53.06507,118.68581,2
3149792,38.79953,109.069855,3
3149800,38.929504,109.2339,2
3149898,40.483265,110.11103,3
3150084,41.292706,112.034355,2
3150108,41.52894,111.87326,3
3150159,41.555702,112.25124,3
3150253,42.26729,111.97613,3
3150291,41.60983,113.920334,3
3150702,44.719822,113.81439,3
3150785,45.268497,113.661705,3
3150885,45.167053,114.54985,3
3150893,44.387573,116.07809,3
3150928,45.373577,114.34243,3
3150931,45.29338,114.5099,3
3151025,45.30777,114.921844,3
3151249,45.424355,115.665115,1
3151280,45.135265,116.329796,1
3151453,45.374508,116.81432,3
3151465,46.171192,115.3595,1
3151538,45.276676,117.30138,2
3151704,46.71913,115.22569,3
3151826,46.67092,115.77547,3
3151921,46.862343,115.71468,3
3151932,46.481125,116.48764,1
3151933,46.45419,116.540825,1
3151989,46.553112,116.56179,1
3152062,46.323875,117.21895,3
3152068,47.212894,115.54465,3
3152285,46.467484,117.78565,1
3152624,46.679913,118.529755,3
3152662,47.708668,116.766045,3
3152785,47.367977,118.0889,1
3152852,47.502243,118.15216,1
3153186,47.569527,119.89309,3
3153252,53.910374,128.44554,3
3153341,42.166824,110.24507,2
3153484,42.42202,111.53368,1
3153503,42.573406,111.918045,3
3153695,40.90158,112.94413,1
3153813,36.587807,117.47622,3
3154160,34.956493,118.46467,2
3154162,34.04646,116.69355,3
3154262,34.0547,117.82511,1
3154269,31.781538,119.33964,3
3154648,18.351746,126.01881,3
3154702,18.051441,126.617714,3
3154757,17.884192,127.27725,2
3154761,17.794394,127.09997,2
3155396,15.940081,127.28428,3
3155460,15.5693445,126.83566,3
3155505,16.034994,127.96951,3
3155770,15.469015,127.53816,1
3155817,15.1805105,127.055046,3
3155943,15.413441,128.0236,2
3155985,15.037355,127.36976,1
3156031,15.099893,127.696335,1
3156170,15.288161,121.14655,1
3156200,15.289726,121.249306,1
3156209,15.105488,121.64031,1
3156288,15.228225,121.693886,3
3156374,15.614061,121.18654,1
3156443,15.792073,121.01199,1
3156482,15.678382,121.36703,1
3156525,15.619057,121.599365,1
3156626,15.977918,121.14315,1
3156640,15.7005,121.74064,1
3156694,16.342867,120.54421,1
3156702,16.15484,120.96881,1
3156947,16.684042,120.432236,2
3157000,16.498322,120.96745,1
3157076,16.750027,120.61748,3
3157091,16.332018,121.55073,1
3157232,16.933172,120.64499,3
3157329,16.61653,121.57424,1
3157415,16.756273,121.4837,1
3157628,16.784843,122.06076,2
3157735,17.283175,121.51329,2
3157785,17.440784,121.38053,2
3157983,17.41654,122.08229,3
3158071,17.559061,122.09413,3
3158191,17.959526,121.86446,3
3158211,18.443401,120.98622,2
3158370,18.351135,122.19319,1
3158376,18.233301,122.44892,2
3158421,18.490822,122.10247,1
3158514,19.020626,121.45847,3
3158775,20.249228,122.119606,3
3158783,20.251286,122.226944,3
3158917,21.067219,122.60198,2
3159013,21.174686,124.40966,3
3159036,21.750055,123.60718,3
3159314,33.079624,128.59328,2
3159380,33.145226,129.00705,3
3159456,33.4307,128.93164,3
3159525,33.63302,128.92838,3
3159726,34.30341,129.34166,3
3159920,34.735992,130.06026,2
3160079,34.775726,130.52335,1
3160154,34.85389,130.57394,3
3160206,34.620335,131.17047,1
3160292,34.627506,131.36589,1
3160346,35.318684,130.11427,3
3160384,35.47216,129.88393,3
3160401,35.088177,130.72643,1
3160476,35.300793,130.4875,1
3160520,35.25011,130.70695,1
3160588,35.57627,130.21596,1
3160869,35.405216,131.5651,3
3160930,35.954338,130.72397,1
3160979,35.896408,131.0705,3
3161460,36.644466,132.0907,1
3161484,36.982224,131.4811,1
3161537,36.46051,132.67825,1
3161584,37.28507,131.15083,1
3161952,22.835196,113.59293,1
3162114,23.78981,114.32465,3
3162229,24.07354,114.78789,3
3162341,26.136303,114.37202,3
3162343,25.28393,116.238815,3
3162398,28.078894,117.32643,3
3162464,30.194227,118.2833,3
3162553,31.901314,117.84849,3
3162764,39.52866,124.56835,3
3162970,39.834652,125.52458,3
3162977,40.33194,124.64392,3
3162985,40.107708,125.09539,3
3163013,40.651306,124.19704,3
3163085,40.18128,125.36784,3
3163087,39.96742,125.78089,1
3163418,41.58635,125.94875,1
3163505,42.149384,125.7735,1
3163514,42.1619,125.85628,1
